Image,Classification
8815.jpg,Barred Spiral
242792.jpg,Spiral
86809.jpg,Eliptical
52588.jpg,Barred Spiral
239293.jpg,Spiral
169265.jpg,Spiral
222675.jpg,Eliptical
235484.jpg,Barred Spiral
85214.jpg,Eliptical
219773.jpg,Eliptical
99795.jpg,Spiral
164759.jpg,Barred Spiral
123979.jpg,Eliptical
188334.jpg,Eliptical
31203.jpg,Eliptical
241789.jpg,Barred Spiral
76432.jpg,Spiral
161.jpg,Barred Spiral
245116.jpg,Barred Spiral
226860.jpg,Eliptical
154718.jpg,Eliptical
140532.jpg,Spiral
169198.jpg,Eliptical
35854.jpg,Eliptical
119338.jpg,Eliptical
76272.jpg,Spiral
53861.jpg,Barred Spiral
106981.jpg,Barred Spiral
161470.jpg,Spiral
70663.jpg,Barred Spiral
204559.jpg,Eliptical
324.jpg,Barred Spiral
161904.jpg,Barred Spiral
26988.jpg,Spiral
125650.jpg,Eliptical
78859.jpg,Eliptical
37141.jpg,Spiral
11572.jpg,Eliptical
164197.jpg,Barred Spiral
187276.jpg,Barred Spiral
99249.jpg,Eliptical
211955.jpg,Spiral
48369.jpg,Spiral
219290.jpg,Eliptical
181114.jpg,Barred Spiral
89171.jpg,Eliptical
130026.jpg,Barred Spiral
41970.jpg,Eliptical
23181.jpg,Barred Spiral
216418.jpg,Barred Spiral
132178.jpg,Spiral
217643.jpg,Spiral
200012.jpg,Barred Spiral
93509.jpg,Spiral
68596.jpg,Barred Spiral
60024.jpg,Eliptical
31330.jpg,Spiral
134571.jpg,Spiral
234520.jpg,Barred Spiral
179155.jpg,Spiral
5377.jpg,Eliptical
8217.jpg,Barred Spiral
216168.jpg,Spiral
231901.jpg,Eliptical
194074.jpg,Barred Spiral
68536.jpg,Eliptical
39353.jpg,Eliptical
151231.jpg,Spiral
59213.jpg,Barred Spiral
98594.jpg,Eliptical
10279.jpg,Eliptical
244405.jpg,Eliptical
114551.jpg,Barred Spiral
87519.jpg,Barred Spiral
70165.jpg,Barred Spiral
141737.jpg,Eliptical
162979.jpg,Barred Spiral
63107.jpg,Eliptical
85022.jpg,Barred Spiral
85737.jpg,Barred Spiral
153357.jpg,Eliptical
62363.jpg,Barred Spiral
154736.jpg,Barred Spiral
155064.jpg,Barred Spiral
199693.jpg,Eliptical
244866.jpg,Spiral
127106.jpg,Barred Spiral
187849.jpg,Spiral
122591.jpg,Barred Spiral
17190.jpg,Spiral
6592.jpg,Eliptical
178899.jpg,Eliptical
86913.jpg,Eliptical
44329.jpg,Eliptical
12778.jpg,Spiral
4580.jpg,Barred Spiral
95886.jpg,Spiral
148187.jpg,Barred Spiral
241295.jpg,Barred Spiral
189284.jpg,Barred Spiral
62539.jpg,Barred Spiral
50737.jpg,Eliptical
116098.jpg,Eliptical
68525.jpg,Eliptical
49668.jpg,Barred Spiral
216898.jpg,Eliptical
161599.jpg,Eliptical
25425.jpg,Spiral
53041.jpg,Eliptical
164140.jpg,Eliptical
238002.jpg,Eliptical
163201.jpg,Spiral
139536.jpg,Spiral
116872.jpg,Eliptical
84661.jpg,Barred Spiral
191586.jpg,Eliptical
121129.jpg,Eliptical
200661.jpg,Spiral
235323.jpg,Eliptical
124037.jpg,Spiral
106323.jpg,Spiral
63126.jpg,Spiral
97831.jpg,Eliptical
33302.jpg,Spiral
107639.jpg,Spiral
1637.jpg,Eliptical
48636.jpg,Eliptical
70087.jpg,Spiral
224577.jpg,Barred Spiral
103371.jpg,Spiral
34747.jpg,Barred Spiral
2536.jpg,Eliptical
214754.jpg,Barred Spiral
47970.jpg,Spiral
192191.jpg,Eliptical
139338.jpg,Barred Spiral
227741.jpg,Eliptical
139200.jpg,Barred Spiral
39166.jpg,Eliptical
194863.jpg,Eliptical
9189.jpg,Eliptical
240553.jpg,Spiral
162647.jpg,Barred Spiral
86546.jpg,Barred Spiral
219644.jpg,Eliptical
196035.jpg,Eliptical
157953.jpg,Barred Spiral
215088.jpg,Spiral
222762.jpg,Spiral
160553.jpg,Barred Spiral
102240.jpg,Barred Spiral
174090.jpg,Spiral
240082.jpg,Eliptical
45308.jpg,Spiral
198341.jpg,Barred Spiral
221336.jpg,Eliptical
61713.jpg,Eliptical
99200.jpg,Barred Spiral
3397.jpg,Eliptical
134902.jpg,Barred Spiral
238486.jpg,Barred Spiral
48988.jpg,Barred Spiral
34312.jpg,Eliptical
64196.jpg,Eliptical
110722.jpg,Spiral
108692.jpg,Eliptical
150818.jpg,Barred Spiral
123236.jpg,Barred Spiral
225892.jpg,Barred Spiral
109430.jpg,Barred Spiral
141310.jpg,Eliptical
182200.jpg,Spiral
233885.jpg,Eliptical
193689.jpg,Barred Spiral
139070.jpg,Barred Spiral
101086.jpg,Eliptical
205291.jpg,Barred Spiral
222668.jpg,Spiral
53687.jpg,Eliptical
222837.jpg,Spiral
88822.jpg,Eliptical
103173.jpg,Barred Spiral
48251.jpg,Barred Spiral
242480.jpg,Eliptical
152971.jpg,Spiral
164075.jpg,Barred Spiral
23861.jpg,Eliptical
136842.jpg,Eliptical
138020.jpg,Eliptical
230646.jpg,Eliptical
199862.jpg,Spiral
144781.jpg,Spiral
188579.jpg,Eliptical
111330.jpg,Eliptical
121391.jpg,Eliptical
234094.jpg,Eliptical
192804.jpg,Barred Spiral
102309.jpg,Eliptical
33737.jpg,Eliptical
59743.jpg,Eliptical
40840.jpg,Barred Spiral
186321.jpg,Eliptical
95953.jpg,Barred Spiral
19299.jpg,Eliptical
240211.jpg,Eliptical
119244.jpg,Barred Spiral
138547.jpg,Barred Spiral
46376.jpg,Eliptical
101396.jpg,Eliptical
201721.jpg,Barred Spiral
186460.jpg,Barred Spiral
175326.jpg,Eliptical
166776.jpg,Barred Spiral
131455.jpg,Eliptical
26831.jpg,Eliptical
175294.jpg,Barred Spiral
198001.jpg,Eliptical
41658.jpg,Eliptical
96999.jpg,Eliptical
130157.jpg,Eliptical
117857.jpg,Barred Spiral
187282.jpg,Spiral
218973.jpg,Eliptical
139327.jpg,Barred Spiral
229017.jpg,Barred Spiral
93415.jpg,Spiral
218547.jpg,Eliptical
129193.jpg,Eliptical
161644.jpg,Barred Spiral
74387.jpg,Spiral
196840.jpg,Eliptical
7490.jpg,Eliptical
211586.jpg,Eliptical
74509.jpg,Barred Spiral
97243.jpg,Spiral
89405.jpg,Barred Spiral
165770.jpg,Barred Spiral
92531.jpg,Eliptical
11799.jpg,Eliptical
28617.jpg,Spiral
45416.jpg,Eliptical
245205.jpg,Spiral
145127.jpg,Barred Spiral
50945.jpg,Barred Spiral
239763.jpg,Eliptical
64296.jpg,Eliptical
39592.jpg,Barred Spiral
219415.jpg,Barred Spiral
90145.jpg,Barred Spiral
74579.jpg,Barred Spiral
83983.jpg,Eliptical
110569.jpg,Eliptical
100162.jpg,Barred Spiral
59725.jpg,Barred Spiral
154501.jpg,Eliptical
32233.jpg,Spiral
225344.jpg,Eliptical
224438.jpg,Eliptical
89818.jpg,Barred Spiral
108059.jpg,Barred Spiral
235517.jpg,Eliptical
213720.jpg,Eliptical
116626.jpg,Spiral
173820.jpg,Spiral
122236.jpg,Barred Spiral
159430.jpg,Spiral
107895.jpg,Barred Spiral
36768.jpg,Barred Spiral
98149.jpg,Spiral
117717.jpg,Eliptical
114510.jpg,Barred Spiral
34411.jpg,Spiral
80035.jpg,Eliptical
73126.jpg,Barred Spiral
79175.jpg,Eliptical
104089.jpg,Barred Spiral
15209.jpg,Eliptical
186044.jpg,Barred Spiral
236395.jpg,Barred Spiral
103201.jpg,Eliptical
226087.jpg,Eliptical
155967.jpg,Barred Spiral
163528.jpg,Barred Spiral
243198.jpg,Spiral
112660.jpg,Eliptical
207052.jpg,Spiral
141454.jpg,Eliptical
90073.jpg,Eliptical
10207.jpg,Barred Spiral
180663.jpg,Barred Spiral
189047.jpg,Barred Spiral
123013.jpg,Barred Spiral
188332.jpg,Spiral
136457.jpg,Barred Spiral
226039.jpg,Barred Spiral
19392.jpg,Spiral
4420.jpg,Eliptical
119237.jpg,Barred Spiral
132732.jpg,Eliptical
203471.jpg,Spiral
184093.jpg,Barred Spiral
63900.jpg,Barred Spiral
46219.jpg,Spiral
124603.jpg,Barred Spiral
169092.jpg,Barred Spiral
80384.jpg,Eliptical
33207.jpg,Spiral
107843.jpg,Barred Spiral
172680.jpg,Barred Spiral
231160.jpg,Barred Spiral
28912.jpg,Eliptical
179533.jpg,Barred Spiral
221872.jpg,Barred Spiral
203461.jpg,Eliptical
98250.jpg,Eliptical
134849.jpg,Eliptical
109049.jpg,Eliptical
59818.jpg,Eliptical
184612.jpg,Eliptical
215650.jpg,Barred Spiral
45860.jpg,Barred Spiral
13485.jpg,Eliptical
222119.jpg,Eliptical
178034.jpg,Barred Spiral
83942.jpg,Eliptical
204392.jpg,Barred Spiral
87213.jpg,Eliptical
237715.jpg,Barred Spiral
174610.jpg,Barred Spiral
30284.jpg,Eliptical
207870.jpg,Barred Spiral
154422.jpg,Eliptical
112244.jpg,Barred Spiral
217206.jpg,Barred Spiral
59970.jpg,Barred Spiral
132233.jpg,Eliptical
105397.jpg,Eliptical
55115.jpg,Barred Spiral
23048.jpg,Eliptical
63891.jpg,Barred Spiral
193788.jpg,Spiral
164086.jpg,Eliptical
149007.jpg,Spiral
56979.jpg,Eliptical
160004.jpg,Eliptical
191193.jpg,Barred Spiral
209078.jpg,Barred Spiral
184711.jpg,Barred Spiral
152899.jpg,Barred Spiral
107379.jpg,Spiral
12858.jpg,Barred Spiral
152900.jpg,Eliptical
19662.jpg,Eliptical
191325.jpg,Barred Spiral
93493.jpg,Barred Spiral
157647.jpg,Eliptical
8489.jpg,Barred Spiral
25032.jpg,Eliptical
36264.jpg,Barred Spiral
17658.jpg,Spiral
117599.jpg,Barred Spiral
112165.jpg,Eliptical
242418.jpg,Eliptical
38765.jpg,Eliptical
225673.jpg,Spiral
78540.jpg,Spiral
3250.jpg,Spiral
50758.jpg,Eliptical
78734.jpg,Eliptical
106639.jpg,Eliptical
161767.jpg,Spiral
203199.jpg,Spiral
235999.jpg,Eliptical
148821.jpg,Spiral
63420.jpg,Eliptical
35092.jpg,Barred Spiral
116358.jpg,Barred Spiral
88436.jpg,Barred Spiral
236263.jpg,Eliptical
172338.jpg,Eliptical
206962.jpg,Barred Spiral
230721.jpg,Eliptical
83516.jpg,Spiral
235854.jpg,Eliptical
208759.jpg,Eliptical
95433.jpg,Spiral
190982.jpg,Eliptical
112632.jpg,Eliptical
124691.jpg,Barred Spiral
21884.jpg,Spiral
54296.jpg,Barred Spiral
65608.jpg,Spiral
181981.jpg,Eliptical
119551.jpg,Eliptical
101030.jpg,Barred Spiral
241392.jpg,Spiral
191375.jpg,Eliptical
107071.jpg,Eliptical
160321.jpg,Eliptical
37622.jpg,Eliptical
82505.jpg,Eliptical
180005.jpg,Eliptical
193636.jpg,Spiral
213957.jpg,Eliptical
1837.jpg,Barred Spiral
58926.jpg,Eliptical
219621.jpg,Spiral
100214.jpg,Eliptical
7331.jpg,Eliptical
234093.jpg,Eliptical
66812.jpg,Eliptical
120684.jpg,Eliptical
54566.jpg,Eliptical
100289.jpg,Eliptical
103544.jpg,Barred Spiral
126945.jpg,Spiral
225078.jpg,Barred Spiral
245395.jpg,Eliptical
166370.jpg,Barred Spiral
40995.jpg,Eliptical
194700.jpg,Spiral
59764.jpg,Eliptical
144316.jpg,Eliptical
130578.jpg,Barred Spiral
152815.jpg,Eliptical
118580.jpg,Barred Spiral
6839.jpg,Barred Spiral
231480.jpg,Barred Spiral
214433.jpg,Barred Spiral
11449.jpg,Barred Spiral
126400.jpg,Eliptical
108356.jpg,Barred Spiral
236851.jpg,Barred Spiral
46323.jpg,Eliptical
226188.jpg,Eliptical
160877.jpg,Spiral
120473.jpg,Spiral
234881.jpg,Eliptical
57111.jpg,Barred Spiral
52089.jpg,Spiral
21626.jpg,Spiral
77686.jpg,Eliptical
32529.jpg,Barred Spiral
86009.jpg,Barred Spiral
229874.jpg,Eliptical
67952.jpg,Spiral
80366.jpg,Barred Spiral
35620.jpg,Barred Spiral
23645.jpg,Eliptical
1422.jpg,Spiral
69072.jpg,Barred Spiral
168197.jpg,Barred Spiral
78997.jpg,Eliptical
60247.jpg,Spiral
174505.jpg,Spiral
35990.jpg,Eliptical
18332.jpg,Eliptical
138290.jpg,Eliptical
70924.jpg,Eliptical
181406.jpg,Eliptical
129575.jpg,Eliptical
194002.jpg,Barred Spiral
196647.jpg,Spiral
73726.jpg,Barred Spiral
145166.jpg,Barred Spiral
96294.jpg,Barred Spiral
44274.jpg,Barred Spiral
150118.jpg,Spiral
243513.jpg,Barred Spiral
199886.jpg,Eliptical
162586.jpg,Spiral
70485.jpg,Eliptical
27594.jpg,Barred Spiral
172178.jpg,Eliptical
204288.jpg,Eliptical
79019.jpg,Eliptical
25060.jpg,Barred Spiral
63240.jpg,Spiral
91659.jpg,Spiral
240253.jpg,Barred Spiral
187728.jpg,Barred Spiral
182162.jpg,Eliptical
58625.jpg,Spiral
108406.jpg,Eliptical
149423.jpg,Eliptical
54259.jpg,Spiral
53893.jpg,Eliptical
58518.jpg,Spiral
63663.jpg,Eliptical
190484.jpg,Spiral
160171.jpg,Eliptical
1140.jpg,Eliptical
92178.jpg,Barred Spiral
234649.jpg,Barred Spiral
20385.jpg,Barred Spiral
85084.jpg,Barred Spiral
126391.jpg,Spiral
236563.jpg,Spiral
156415.jpg,Barred Spiral
166174.jpg,Eliptical
37142.jpg,Barred Spiral
75523.jpg,Barred Spiral
221027.jpg,Barred Spiral
132565.jpg,Barred Spiral
227087.jpg,Barred Spiral
34182.jpg,Eliptical
209852.jpg,Eliptical
36904.jpg,Eliptical
240907.jpg,Eliptical
18042.jpg,Barred Spiral
53330.jpg,Eliptical
192291.jpg,Eliptical
208267.jpg,Eliptical
242836.jpg,Barred Spiral
139144.jpg,Eliptical
47078.jpg,Barred Spiral
243350.jpg,Spiral
106705.jpg,Barred Spiral
162542.jpg,Barred Spiral
162767.jpg,Eliptical
225393.jpg,Eliptical
62662.jpg,Barred Spiral
123720.jpg,Barred Spiral
6828.jpg,Eliptical
75774.jpg,Eliptical
87557.jpg,Barred Spiral
102951.jpg,Barred Spiral
28728.jpg,Barred Spiral
121870.jpg,Barred Spiral
140564.jpg,Barred Spiral
20672.jpg,Barred Spiral
18766.jpg,Spiral
210684.jpg,Eliptical
31463.jpg,Barred Spiral
26843.jpg,Eliptical
48670.jpg,Eliptical
65039.jpg,Barred Spiral
28295.jpg,Barred Spiral
21368.jpg,Eliptical
121784.jpg,Barred Spiral
172099.jpg,Spiral
158672.jpg,Barred Spiral
172352.jpg,Spiral
197092.jpg,Barred Spiral
139986.jpg,Barred Spiral
119923.jpg,Eliptical
166553.jpg,Spiral
2784.jpg,Eliptical
111018.jpg,Barred Spiral
78543.jpg,Barred Spiral
86952.jpg,Spiral
164813.jpg,Spiral
86624.jpg,Barred Spiral
242093.jpg,Eliptical
1415.jpg,Eliptical
4813.jpg,Barred Spiral
151166.jpg,Barred Spiral
203289.jpg,Barred Spiral
133161.jpg,Barred Spiral
120154.jpg,Barred Spiral
64287.jpg,Barred Spiral
180138.jpg,Eliptical
18625.jpg,Barred Spiral
51182.jpg,Barred Spiral
67698.jpg,Eliptical
102231.jpg,Barred Spiral
11301.jpg,Spiral
96970.jpg,Eliptical
164405.jpg,Barred Spiral
62430.jpg,Barred Spiral
164225.jpg,Eliptical
213490.jpg,Eliptical
97340.jpg,Barred Spiral
179459.jpg,Barred Spiral
177516.jpg,Spiral
55146.jpg,Eliptical
93480.jpg,Eliptical
168866.jpg,Barred Spiral
73464.jpg,Eliptical
244171.jpg,Eliptical
172416.jpg,Spiral
199976.jpg,Spiral
96478.jpg,Barred Spiral
243882.jpg,Spiral
83715.jpg,Eliptical
36412.jpg,Spiral
81206.jpg,Spiral
220933.jpg,Spiral
156870.jpg,Spiral
169586.jpg,Spiral
165389.jpg,Barred Spiral
135693.jpg,Barred Spiral
27441.jpg,Eliptical
65449.jpg,Eliptical
9022.jpg,Eliptical
170097.jpg,Barred Spiral
103455.jpg,Eliptical
73298.jpg,Barred Spiral
165827.jpg,Eliptical
199696.jpg,Barred Spiral
43817.jpg,Spiral
30351.jpg,Spiral
194299.jpg,Spiral
169204.jpg,Barred Spiral
84013.jpg,Barred Spiral
62305.jpg,Eliptical
208301.jpg,Barred Spiral
42186.jpg,Spiral
180486.jpg,Eliptical
126615.jpg,Spiral
136327.jpg,Barred Spiral
26973.jpg,Eliptical
48287.jpg,Eliptical
23772.jpg,Barred Spiral
112940.jpg,Eliptical
67038.jpg,Barred Spiral
42174.jpg,Barred Spiral
108208.jpg,Barred Spiral
197777.jpg,Eliptical
82890.jpg,Spiral
56033.jpg,Barred Spiral
56372.jpg,Eliptical
89250.jpg,Eliptical
36823.jpg,Eliptical
67974.jpg,Spiral
151998.jpg,Eliptical
36429.jpg,Eliptical
149103.jpg,Barred Spiral
166498.jpg,Eliptical
36700.jpg,Spiral
74341.jpg,Eliptical
212148.jpg,Barred Spiral
212879.jpg,Eliptical
223600.jpg,Barred Spiral
210348.jpg,Eliptical
63766.jpg,Barred Spiral
15427.jpg,Spiral
206943.jpg,Eliptical
108211.jpg,Spiral
38133.jpg,Barred Spiral
37692.jpg,Eliptical
207138.jpg,Eliptical
57627.jpg,Eliptical
234845.jpg,Eliptical
162776.jpg,Barred Spiral
26220.jpg,Barred Spiral
124842.jpg,Eliptical
185649.jpg,Barred Spiral
41263.jpg,Eliptical
175107.jpg,Eliptical
185122.jpg,Spiral
148869.jpg,Eliptical
36831.jpg,Barred Spiral
158983.jpg,Barred Spiral
221096.jpg,Eliptical
201121.jpg,Spiral
191804.jpg,Eliptical
156815.jpg,Barred Spiral
100618.jpg,Spiral
107835.jpg,Barred Spiral
167811.jpg,Barred Spiral
125787.jpg,Barred Spiral
63547.jpg,Spiral
16959.jpg,Eliptical
133780.jpg,Eliptical
235105.jpg,Barred Spiral
67073.jpg,Spiral
235849.jpg,Eliptical
17160.jpg,Eliptical
136031.jpg,Barred Spiral
82294.jpg,Barred Spiral
101373.jpg,Eliptical
164050.jpg,Barred Spiral
58707.jpg,Spiral
119994.jpg,Barred Spiral
59050.jpg,Barred Spiral
186570.jpg,Barred Spiral
92941.jpg,Eliptical
141448.jpg,Eliptical
64732.jpg,Spiral
101621.jpg,Barred Spiral
159959.jpg,Barred Spiral
43872.jpg,Eliptical
136965.jpg,Eliptical
167728.jpg,Eliptical
19292.jpg,Eliptical
61105.jpg,Spiral
238662.jpg,Eliptical
242814.jpg,Eliptical
102306.jpg,Barred Spiral
97834.jpg,Barred Spiral
112566.jpg,Eliptical
217268.jpg,Barred Spiral
9914.jpg,Eliptical
84014.jpg,Barred Spiral
237949.jpg,Eliptical
78523.jpg,Spiral
229781.jpg,Spiral
117577.jpg,Eliptical
79983.jpg,Spiral
75470.jpg,Eliptical
33754.jpg,Eliptical
52618.jpg,Eliptical
81016.jpg,Barred Spiral
61289.jpg,Eliptical
84314.jpg,Eliptical
186480.jpg,Eliptical
67294.jpg,Eliptical
58399.jpg,Barred Spiral
11356.jpg,Spiral
185478.jpg,Spiral
140914.jpg,Eliptical
22050.jpg,Barred Spiral
157162.jpg,Eliptical
158301.jpg,Eliptical
203252.jpg,Eliptical
150447.jpg,Barred Spiral
111124.jpg,Barred Spiral
33005.jpg,Barred Spiral
174826.jpg,Barred Spiral
245135.jpg,Eliptical
97427.jpg,Barred Spiral
163516.jpg,Eliptical
83104.jpg,Eliptical
213123.jpg,Eliptical
88827.jpg,Barred Spiral
236359.jpg,Spiral
127203.jpg,Spiral
59513.jpg,Barred Spiral
123860.jpg,Spiral
158380.jpg,Eliptical
227718.jpg,Eliptical
170031.jpg,Eliptical
191922.jpg,Barred Spiral
214007.jpg,Spiral
134228.jpg,Spiral
206086.jpg,Barred Spiral
48452.jpg,Barred Spiral
212911.jpg,Eliptical
46478.jpg,Barred Spiral
172424.jpg,Barred Spiral
121230.jpg,Eliptical
186284.jpg,Spiral
62409.jpg,Eliptical
98776.jpg,Barred Spiral
229784.jpg,Barred Spiral
77277.jpg,Eliptical
106813.jpg,Spiral
167249.jpg,Barred Spiral
186699.jpg,Barred Spiral
238854.jpg,Barred Spiral
220712.jpg,Spiral
139203.jpg,Eliptical
55584.jpg,Spiral
241519.jpg,Eliptical
68278.jpg,Eliptical
158722.jpg,Eliptical
155454.jpg,Barred Spiral
215671.jpg,Barred Spiral
156361.jpg,Barred Spiral
62864.jpg,Eliptical
224287.jpg,Barred Spiral
103107.jpg,Eliptical
2320.jpg,Barred Spiral
18516.jpg,Spiral
41334.jpg,Eliptical
167197.jpg,Eliptical
139914.jpg,Spiral
157235.jpg,Eliptical
120565.jpg,Barred Spiral
239671.jpg,Eliptical
41628.jpg,Spiral
142307.jpg,Eliptical
234514.jpg,Barred Spiral
102816.jpg,Eliptical
116789.jpg,Eliptical
115926.jpg,Eliptical
117979.jpg,Spiral
157496.jpg,Eliptical
225469.jpg,Eliptical
122753.jpg,Barred Spiral
73021.jpg,Barred Spiral
150313.jpg,Eliptical
225787.jpg,Eliptical
68541.jpg,Eliptical
189203.jpg,Barred Spiral
4353.jpg,Eliptical
8301.jpg,Spiral
80614.jpg,Barred Spiral
187311.jpg,Eliptical
129858.jpg,Eliptical
46363.jpg,Eliptical
124955.jpg,Barred Spiral
58129.jpg,Eliptical
228671.jpg,Eliptical
709.jpg,Eliptical
70771.jpg,Barred Spiral
197565.jpg,Barred Spiral
76317.jpg,Barred Spiral
131596.jpg,Eliptical
125548.jpg,Barred Spiral
244975.jpg,Eliptical
81334.jpg,Eliptical
228501.jpg,Eliptical
233280.jpg,Barred Spiral
77327.jpg,Eliptical
99277.jpg,Spiral
51683.jpg,Barred Spiral
91733.jpg,Eliptical
39406.jpg,Eliptical
151188.jpg,Barred Spiral
197773.jpg,Eliptical
23549.jpg,Spiral
179720.jpg,Eliptical
116353.jpg,Barred Spiral
149735.jpg,Eliptical
18311.jpg,Eliptical
134466.jpg,Barred Spiral
171515.jpg,Eliptical
106531.jpg,Barred Spiral
94427.jpg,Eliptical
21340.jpg,Barred Spiral
124704.jpg,Barred Spiral
32038.jpg,Barred Spiral
126747.jpg,Spiral
126579.jpg,Eliptical
226953.jpg,Spiral
136604.jpg,Eliptical
134529.jpg,Eliptical
100278.jpg,Eliptical
204928.jpg,Eliptical
163558.jpg,Spiral
77650.jpg,Barred Spiral
107636.jpg,Eliptical
240267.jpg,Barred Spiral
123176.jpg,Barred Spiral
25860.jpg,Barred Spiral
225121.jpg,Barred Spiral
151341.jpg,Eliptical
85526.jpg,Eliptical
73314.jpg,Eliptical
188744.jpg,Barred Spiral
130002.jpg,Spiral
64427.jpg,Barred Spiral
56889.jpg,Spiral
170411.jpg,Barred Spiral
206939.jpg,Eliptical
223298.jpg,Eliptical
62678.jpg,Barred Spiral
90546.jpg,Eliptical
109520.jpg,Barred Spiral
63246.jpg,Eliptical
210339.jpg,Barred Spiral
131222.jpg,Eliptical
114271.jpg,Eliptical
238081.jpg,Barred Spiral
45844.jpg,Barred Spiral
1325.jpg,Spiral
229075.jpg,Eliptical
51358.jpg,Eliptical
135895.jpg,Barred Spiral
81279.jpg,Eliptical
86554.jpg,Eliptical
35780.jpg,Eliptical
139039.jpg,Barred Spiral
150824.jpg,Eliptical
148353.jpg,Eliptical
155287.jpg,Eliptical
186124.jpg,Eliptical
216096.jpg,Eliptical
129282.jpg,Eliptical
4939.jpg,Barred Spiral
37201.jpg,Spiral
172057.jpg,Eliptical
101883.jpg,Barred Spiral
64640.jpg,Eliptical
187885.jpg,Barred Spiral
35039.jpg,Barred Spiral
194048.jpg,Barred Spiral
20858.jpg,Eliptical
232350.jpg,Spiral
152677.jpg,Eliptical
171506.jpg,Eliptical
140684.jpg,Eliptical
37640.jpg,Eliptical
217552.jpg,Eliptical
219651.jpg,Spiral
161146.jpg,Eliptical
173736.jpg,Barred Spiral
130427.jpg,Eliptical
155797.jpg,Barred Spiral
237138.jpg,Eliptical
137105.jpg,Barred Spiral
241021.jpg,Barred Spiral
15526.jpg,Spiral
100194.jpg,Barred Spiral
43630.jpg,Eliptical
44804.jpg,Eliptical
46295.jpg,Barred Spiral
237005.jpg,Eliptical
111916.jpg,Barred Spiral
109356.jpg,Barred Spiral
73819.jpg,Barred Spiral
220000.jpg,Barred Spiral
234989.jpg,Barred Spiral
41708.jpg,Barred Spiral
232496.jpg,Barred Spiral
114939.jpg,Barred Spiral
91614.jpg,Eliptical
148494.jpg,Eliptical
204668.jpg,Eliptical
206631.jpg,Barred Spiral
149109.jpg,Barred Spiral
114272.jpg,Barred Spiral
4783.jpg,Eliptical
35860.jpg,Barred Spiral
180517.jpg,Eliptical
63250.jpg,Barred Spiral
196624.jpg,Eliptical
107591.jpg,Eliptical
140314.jpg,Barred Spiral
64705.jpg,Eliptical
188226.jpg,Eliptical
80680.jpg,Barred Spiral
240080.jpg,Eliptical
237023.jpg,Eliptical
31194.jpg,Barred Spiral
215433.jpg,Eliptical
244430.jpg,Spiral
98719.jpg,Barred Spiral
54247.jpg,Eliptical
25483.jpg,Barred Spiral
142865.jpg,Eliptical
175625.jpg,Eliptical
124660.jpg,Eliptical
125982.jpg,Eliptical
229950.jpg,Eliptical
88174.jpg,Barred Spiral
76373.jpg,Barred Spiral
16651.jpg,Barred Spiral
88670.jpg,Eliptical
100976.jpg,Barred Spiral
85583.jpg,Barred Spiral
195660.jpg,Spiral
65840.jpg,Barred Spiral
32657.jpg,Barred Spiral
129141.jpg,Spiral
46394.jpg,Spiral
238537.jpg,Eliptical
57408.jpg,Barred Spiral
203526.jpg,Eliptical
178989.jpg,Barred Spiral
235768.jpg,Barred Spiral
154230.jpg,Eliptical
149693.jpg,Eliptical
74901.jpg,Eliptical
24717.jpg,Barred Spiral
239594.jpg,Eliptical
76332.jpg,Eliptical
237751.jpg,Barred Spiral
55258.jpg,Barred Spiral
131186.jpg,Barred Spiral
65240.jpg,Spiral
102054.jpg,Eliptical
198653.jpg,Eliptical
88439.jpg,Barred Spiral
166248.jpg,Barred Spiral
41142.jpg,Barred Spiral
28654.jpg,Barred Spiral
137261.jpg,Barred Spiral
95076.jpg,Eliptical
93129.jpg,Eliptical
234335.jpg,Eliptical
224814.jpg,Eliptical
171306.jpg,Barred Spiral
130618.jpg,Barred Spiral
95048.jpg,Spiral
18920.jpg,Spiral
209434.jpg,Eliptical
175980.jpg,Eliptical
194783.jpg,Barred Spiral
4802.jpg,Barred Spiral
219269.jpg,Eliptical
8916.jpg,Eliptical
371.jpg,Eliptical
40948.jpg,Eliptical
123458.jpg,Barred Spiral
235268.jpg,Eliptical
150586.jpg,Eliptical
169979.jpg,Eliptical
18974.jpg,Barred Spiral
70801.jpg,Spiral
25808.jpg,Eliptical
113998.jpg,Barred Spiral
169349.jpg,Eliptical
85682.jpg,Eliptical
211090.jpg,Eliptical
70678.jpg,Spiral
106250.jpg,Barred Spiral
21073.jpg,Eliptical
3840.jpg,Eliptical
19465.jpg,Spiral
123248.jpg,Barred Spiral
124905.jpg,Barred Spiral
85937.jpg,Barred Spiral
55463.jpg,Barred Spiral
241088.jpg,Barred Spiral
59529.jpg,Eliptical
181452.jpg,Spiral
135164.jpg,Barred Spiral
149421.jpg,Barred Spiral
122812.jpg,Eliptical
114235.jpg,Eliptical
194711.jpg,Spiral
130091.jpg,Eliptical
64937.jpg,Barred Spiral
102521.jpg,Eliptical
122945.jpg,Barred Spiral
15816.jpg,Eliptical
60295.jpg,Eliptical
74700.jpg,Eliptical
52038.jpg,Barred Spiral
230328.jpg,Barred Spiral
25328.jpg,Eliptical
95485.jpg,Barred Spiral
87620.jpg,Eliptical
21616.jpg,Eliptical
36263.jpg,Barred Spiral
138577.jpg,Barred Spiral
